NP,X,Y,Z,Sítio,Quadrícula,Setor,Nível,Numeração,Matéria-prima,Técnica de transformação,Classe artefatual,Estado de preservação,Tipo de córtex,Talão,Forma do bulbo,Preparação no talão,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Descrição,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção micro-lascamentos,Direção das estrias,Localização das marcas de uso
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,CPS,AE1,,30-50,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
300,655906161,6946222733,688549,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
301,655905948,6946222772,688569,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Facetado,Pronunciado,Não,4 ou +,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
301,655905948,6946222772,688569,CPS,,,Superfície,,Arenito,Sem transformação,Bruto,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
302,655907473,6946226327,688597,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
303,655905967,6946226551,688636,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
304,655905651,6946227476,688672,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
304,655905651,6946227476,688672,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
304,655905651,6946227476,688672,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
304,655905651,6946227476,688672,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
305,655904817,6946228096,688722,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
306,655904616,6946228165,688741,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
306,655904616,6946228165,688741,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Difuso + Lábio,Não,2,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
306,655904616,6946228165,688741,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
306,655904616,6946228165,688741,CPS,,,Superfície,,Indeterminado,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
306,655904616,6946228165,688741,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de debitagem,Completo,Inexistente,Indeterminado,Difuso,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
307,655904628,6946228685,688746,CPS,,,Superfície,,Basalto,Sem transformação,Bruto,Fragmentado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
308,655903737,6946227951,688882,CPS,,,Superfície,,Basalto,Sem transformação,Percutor,Completo,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
309,655904207,6946226662,688803,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
310,655900125,6946226464,689048,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
310,655900125,6946226464,689048,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
311,655899561,6946226527,689068,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
311,655899561,6946226527,689068,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
311,655899561,6946226527,689068,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Abrasão,2,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
312,655899053,6946225645,689047,CPS,,,Superfície,,Quartzito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
312,655899053,6946225645,689047,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
313,655900618,6946229250,688986,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de debitagem,Completo,Inexistente,Linear,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
314,655906070,6946235382,688843,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de formatação,Fragmentado,Inexistente,Facetado,Pronunciado,Não,2,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
315,655908248,6946239589,688843,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de debitagem,Fragmentado,Inexistente,Liso,Pronunciado,Não,2,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
316,655898184,6946251680,689368,CPS,,,Superfície,,Silexito,Bipolar,Lasca bipolar,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
317,655893154,6946210450,688402,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
317,655893154,6946210450,688402,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
317,655893154,6946210450,688402,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
318,655892936,6946209957,688386,CPS,,,Superfície,,Arenito Silicificado,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
319,655897729,6946205241,687365,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
320,655897611,6946204856,687269,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Difuso,Não,4 ou +,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
321,655897043,6946205073,687406,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
322,655896396,6946202852,687135,CPS,,,Superfície,,Arenito Silicificado,Unipolar,Lasca fragmentada,Fragmentado,Indeterminado,Liso,Difuso,Não,1,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
322,655896396,6946202852,687135,CPS,,,Superfície,,Arenito Silicificado,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
323,655895724,6946202865,687148,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
323,655895724,6946202865,687148,CPS,,,Superfície,,Indeterminado,Sem transformação,Bruto,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
324,655896696,6946200754,686568,CPS,,,Superfície,,Indeterminado,Sem transformação,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
325,655896587,6946200658,686508,CPS,,,Superfície,,Quartzo leitoso,Sem transformação,Natural,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
326,655896757,6946200136,686464,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
327,655897290,6946200026,686389,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
328,655897471,6946200295,686334,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Lasca de debitagem,Completo,Inexistente,Indeterminado,Pronunciado,Não,3,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
328,655897471,6946200295,686334,CPS,,,Superfície,,Quartzo Hialino,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
329,655897854,6946200482,686341,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
330,655898012,6946200448,686328,CPS,,,Superfície,,Arenito,Indeterminada,Detrito,Indeterminado,Bloco,,,,,,,,,,,,,,,,,,,,,,,,
331,655898252,6946199877,686265,CPS,,,Superfície,,Silexito,Unipolar,Instrumento,Completo,Inexistente,,,,,,,,,Bifacial,Indeterminado,,Retoque,Marginal regular,Bifacial,Paralelo,Retilíneo,Rasante,Todo o contorno,Total,Contínuo,,,,
331,655898252,6946199877,686265,CPS,,,Superfície,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
332,655896924,6946198549,685969,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Difuso,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
333,655897405,6946198789,686000,CPS,,,Superfície,,Silexito,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
334,655897202,6946197358,685573,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
335,655895903,6946197031,685616,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
336,655895089,6946196544,685591,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
337,655897429,6946202169,686836,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
338,655899970,6946206541,687474,CPS,,,Superfície,,Arenito Silicificado,Unipolar,Lasca de debitagem,Completo,Inexistente,Retirado,Pronunciado,Não,3,Ortogonal,Curvo,,,,,,,,,,,,,,,,,,
339,655895020,6946224151,689107,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
340,655892005,6946221760,688927,CPS,,,Superfície,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,3,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
341,655889485,6946220316,688734,CPS,,,Superfície,,Silexito,Unipolar,Lasca de debitagem,Completo,Indeterminado,Liso,Pronunciado,Não,4 ou +,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
342,655891635,6946219832,688940,CPS,,,Superfície,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
343,655891773,6946221568,688925,CPS,,,Superfície,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
343,655891773,6946221568,688925,CPS,,,Superfície,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
343,655891773,6946221568,688925,CPS,,,Superfície,,Silexito,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
345,655900688,6946228693,688945,CPS,,,Superfície,,Silexito,Unipolar,Núcleo,Completo,Indeterminado,,,,,,,Núcleo com um plano de percussão definido,acortical liso,,,,,,,,,,,,,,,,
346,655889541,6946215719,688837,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Indeterminado,Difuso,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
347,655888916,6946217319,688840,CPS,,,Superfície,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Puntiforme,Difuso,Abrasão,4 ou +,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
348,655888044,6946219378,688678,CPS,,,Superfície,,Silexito,Bipolar,Núcleo,Completo,Plaqueta,,,,,,,Nucleiforme bipolar,Cortical,,,,,,,,,,,,,,,,
349,655884777,6946221097,688312,CPS,,,Superfície,,Silexito,Unipolar,Núcleo,Completo,Seixo,,,,,,,Núcleo com um plano de percussão definido,acortical liso,,,,,,,,,,,,,,,,
250,655912191,6946218196,687737,CPS,,,Superfície,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
250,655912191,6946218196,687737,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
251,655917810,6946210035,686134,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
252,655920559,6946212420,686030,CPS,,,Superfície,,Quartzito,Unipolar,Lasca de debitagem,Completo,Inexistente,Diedro,Pronunciado,Não,4 ou +,Ortogonal,Reto,,,,,,,,,,,,,,,,,,
253,655918826,6946216914,686841,CPS,,,Superfície,,Basalto,Sem transformação,Bruto,Completo,Seixo tabular de grande porte,,,,,,,,,,,,,,,,,,,,,,,,
254,655913076,6946236303,688526,CPS,,,Superfície,,Quartzo leitoso,Unipolar,Instrumento,Completo,Inexistente,,,,,,,,,Bifacial,Indeterminado,,Retoque,Marginal irregular,Bifacial,Paralelo,Retilíneo,Rasante,Todo o contorno,Total,Contínuo,,,,
255,655909757,6946229832,688421,CPS,,,Superfície,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Puntiforme,Pronunciado,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
255,655909757,6946229832,688421,CPS,,,Superfície,,Silexito,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
256,655909545,6946229379,688449,CPS,,,Superfície,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
